      11      18      100.000000 
      11      19      100.000000 
      11      20      100.000000 
      11      21      100.000000 
      11      22      100.000000 
      11      23        0.000000 
      11      24      100.000000 
      11      25      100.000000 
      11      26      100.000000 
      11      27      100.000000 
      11      28      100.000000 
      11      29      100.000000 
      11      30        0.000000 
      11      31        0.000000 
         
      12       0      100.000000 
      12       1      100.000000 
      12       2      100.000000 
      12       3      100.000000 
      12       4        0.000000 
      12       5        0.000000 
      12       6      100.000000 
      12       7      100.000000 
      12       8      100.000000 
      12       9        0.000000 
      12      10      100.000000 
      12      11      100.000000 
      12      12      100.000000 
      12      13        0.000000 
      12      14      100.000000 
      12      15      100.000000 
      12      16      100.000000 
      12      17      100.000000 
      12      18      100.000000 
      12      19        0.000000 
      12      20        0.000000 
      12      21      100.000000 
      12      22      100.000000 
      12      23      100.000000 
      12      24      100.000000 
      12      25      100.000000 
      12      26      100.000000 
      12      27      100.000000 
      12      28        0.000000 
      12      29        0.000000 
      12      30      100.000000 
      12      31      100.000000 
         
      13       0      100.000000 
      13       1      100.000000 
      13       2      100.000000 
      13       3      100.000000 
      13       4      100.000000 
      13       5      100.000000 
      13       6      100.000000 
      13       7      100.000000 
      13       8      100.000000 
      13       9        0.000000 
      13      10      100.000000 
      13      11      100.000000 
      13      12      100.000000 
      13      13      100.000000 
      13      14      100.000000 
      13      15      100.000000 
      13      16      100.000000 
      13      17      100.000000 
      13      18      100.000000 
      13      19      100.000000 
      13      20      100.000000 
      13      21      100.000000 
      13      22        0.000000 
      13      23      100.000000 
      13      24      100.000000 
      13      25      100.000000 
      13      26      100.000000 
      13      27      100.000000 
      13      28      100.000000 
      13      29      100.000000 
      13      30        0.000000 
      13      31      100.000000 
         
      14       0      100.000000 
      14       1      100.000000 
      14       2      100.000000 
      14       3      100.000000 
      14       4      100.000000 
      14       5      100.000000 
      14       6        0.000000 
      14       7      100.000000 
      14       8      100.000000 
      14       9      100.000000 
      14      10      100.000000 
      14      11      100.000000 
      14      12      100.000000 
      14      13        0.000000 
      14      14        0.000000 
      14      15      100.000000 
      14      16        0.000000 
      14      17      100.000000 
      14      18      100.000000 
      14      19      100.000000 
      14      20      100.000000 
      14      21        0.000000 
      14      22      100.000000 
      14      23      100.000000 
      14      24        0.000000 
      14      25      100.000000 
      14      26      100.000000 
      14      27      100.000000 
      14      28      100.000000 
      14      29      100.000000 
      14      30        0.000000 
      14      31      100.000000 
         
      15       0      100.000000 
      15       1      100.000000 
      15       2      100.000000 
      15       3      100.000000 
      15       4        0.000000 
      15       5      100.000000 
      15       6        0.000000 
      15       7      100.000000 
      15       8      100.000000 
      15       9      100.000000 
      15      10      100.000000 
      15      11      100.000000 
      15      12      100.000000 
      15      13        0.000000 
      15      14      100.000000 
      15      15        0.000000 
      15      16      100.000000 
      15      17      100.000000 
      15      18      100.000000 
      15      19      100.000000 
      15      20      100.000000 
      15      21      100.000000 
      15      22      100.000000 
      15      23      100.000000 
      15      24        0.000000 
      15      25      100.000000 
      15      26      100.000000 
      15      27        0.000000 
      15      28      100.000000 
      15      29        0.000000 
      15      30        0.000000 
      15      31      100.000000 
         
      16       0        0.000000 
      16       1      100.000000 
      16       2      100.000000 
      16       3      100.000000 
      16       4      100.000000 
      16       5      100.000000 
      16       6      100.000000 
      16       7        0.000000 
      16       8        0.000000 
      16       9      100.000000 
      16      10      100.000000 
      16      11      100.000000 
      16      12      100.000000 
      16      13      100.000000 
      16      14      100.000000 
      16      15      100.000000 
      16      16      100.000000 
      16      17        0.000000 
      16      18        0.000000 
      16      19      100.000000 
      16      20      100.000000 
      16      21      100.000000 
      16      22      100.000000 
      16      23      100.000000 
      16      24      100.000000 
      16      25      100.000000 
      16      26        0.000000 
      16      27      100.000000 
      16      28      100.000000 
      16      29      100.000000 
      16      30        0.000000 
      16      31        0.000000 
         
      17       0      100.000000 
      17       1      100.000000 
      17       2      100.000000 
      17       3      100.000000 
      17       4        0.000000 
      17       5      100.000000 
      17       6      100.000000 
      17       7        0.000000 
      17       8        0.000000 
      17       9      100.000000 
      17      10      100.000000 
      17      11      100.000000 
      17      12        0.000000 
      17      13        0.000000 
      17      14      100.000000 
      17      15        0.000000 
      17      16      100.000000 
      17      17      100.000000 
      17      18      100.000000 
      17      19      100.000000 
      17      20      100.000000 
      17      21      100.000000 
      17      22      100.000000 
      17      23      100.000000 
      17      24      100.000000 
      17      25      100.000000 
      17      26      100.000000 
      17      27      100.000000 
      17      28      100.000000 
      17      29      100.000000 
      17      30      100.000000 
      17      31      100.000000 
         
      18       0      100.000000 
      18       1      100.000000 
      18       2      100.000000 
      18       3      100.000000 
      18       4      100.000000 
      18       5      100.000000 
      18       6      100.000000 
      18       7        0.000000 
      18       8      100.000000 
      18       9      100.000000 
      18      10      100.000000 
      18      11      100.000000 
      18      12      100.000000 
      18      13      100.000000 
      18      14      100.000000 
      18      15        0.000000 
      18      16      100.000000 
      18      17      100.000000 
      18      18        0.000000 
      18      19      100.000000 
      18      20      100.000000 
      18      21      100.000000 
      18      22      100.000000 
      18      23      100.000000 
      18      24      100.000000 
      18      25        0.000000 
      18      26      100.000000 
      18      27      100.000000 
      18      28      100.000000 
      18      29      100.000000 
      18      30        0.000000 
      18      31      100.000000 
         
      19       0      100.000000 
      19       1      100.000000 
      19       2      100.000000 
      19       3      100.000000 
      19       4      100.000000 
      19       5      100.000000 
      19       6      100.000000 
      19       7      100.000000 
      19       8      100.000000 
      19       9      100.000000 
      19      10      100.000000 
      19      11      100.000000 
      19      12      100.000000 
      19      13      100.000000 
      19      14      100.000000 
      19      15      100.000000 
      19      16      100.000000 
      19      17      100.000000 
      19      18        0.000000 
      19      19      100.000000 
      19      20        0.000000 
      19      21      100.000000 
      19      22        0.000000 
      19      23      100.000000 
      19      24      100.000000 
      19      25      100.000000 
      19      26      100.000000 
      19      27      100.000000 
      19      28        0.000000 
      19      29      100.000000 
      19      30      100.000000 
      19      31      100.000000 
         
      20       0        0.000000 
      20       1      100.000000 
      20       2      100.000000 
      20       3      100.000000 
      20       4      100.000000 
      20       5      100.000000 
      20       6        0.000000 
      20       7      100.000000 
      20       8      100.000000 
      20       9      100.000000 
      20      10      100.000000 
      20      11      100.000000 
      20      12      100.000000 
      20      13      100.000000 
      20      14      100.000000 
      20      15        0.000000 
      20      16      100.000000 
      20      17      100.000000 
      20      18      100.000000 
      20      19        0.000000 
      20      20      100.000000 
      20      21      100.000000 
      20      22      100.000000 
      20      23        0.000000 
      20      24      100.000000 
      20      25      100.000000 
      20      26        0.000000 
      20      27      100.000000 
      20      28      100.000000 
      20      29      100.000000 
      20      30      100.000000 
      20      31      100.000000 
         
      21       0      100.000000 
      21       1      100.000000 
      21       2      100.000000 
      21       3      100.000000 
      21       4      100.000000 
      21       5        0.000000 
      21       6      100.000000 
      21       7        0.000000 
      21       8      100.000000 
      21       9        0.000000 
      21      10      100.000000 
      21      11      100.000000 
      21      12      100.000000 
      21      13      100.000000 
      21      14      100.000000 
      21      15      100.000000 
      21      16      100.000000 
      21      17      100.000000 
      21      18      100.000000 
      21      19      100.000000 
      21      20        0.000000 
      21      21        0.000000 
      21      22      100.000000 
      21      23      100.000000 
      21      24        0.000000 
      21      25      100.000000 
      21      26      100.000000 
      21      27      100.000000 
      21      28        0.000000 
      21      29      100.000000 
      21      30      100.000000 
      21      31      100.000000 
         
      22       0        0.000000 
      22       1      100.000000 
      22       2      100.000000 
      22       3      100.000000 
      22       4      100.000000 
      22       5        0.000000 
      22       6      100.000000 
      22       7      100.000000 
      22       8      100.000000 
      22       9      100.000000 
      22      10      100.000000 
      22      11      100.000000 
      22      12        0.000000 
      22      13      100.000000 
      22      14      100.000000 
      22      15      100.000000 
      22      16      100.000000 
      22      17      100.000000 
      22      18      100.000000 
      22      19      100.000000 
      22      20      100.000000 
      22      21      100.000000 
      22      22        0.000000 
      22      23        0.000000 
      22      24      100.000000 
      22      25        0.000000 
      22      26      100.000000 
      22      27      100.000000 
      22      28      100.000000 
      22      29      100.000000 
      22      30      100.000000 
      22      31        0.000000 
         
      23       0      100.000000 
      23       1      100.000000 
      23       2      100.000000 
      23       3      100.000000 
      23       4      100.000000 
      23       5      100.000000 
      23       6      100.000000 
      23       7      100.000000 
      23       8      100.000000 
      23       9      100.000000 
      23      10      100.000000 
      23      11      100.000000 
      23      12      100.000000 
      23      13      100.000000 
      23      14      100.000000 
      23      15      100.000000 
      23      16      100.000000 
      23      17      100.000000 
      23      18      100.000000 
      23      19      100.000000 
      23      20      100.000000 
      23      21      100.000000 
      23      22      100.000000 
      23      23      100.000000 
      23      24      100.000000 
      23      25        0.000000 
      23      26      100.000000 
      23      27      100.000000 
      23      28      100.000000 
      23      29      100.000000 
      23      30      100.000000 
      23      31      100.000000 
         
      24       0      100.000000 
      24       1      100.000000 
      24       2        0.000000 
      24       3      100.000000 
      24       4      100.000000 
      24       5      100.000000 
      24       6      100.000000 
      24       7      100.000000 
      24       8      100.000000 
      24       9      100.000000 
      24      10      100.000000 
      24      11      100.000000 
      24      12        0.000000 
      24      13      100.000000 
      24      14      100.000000 
      24      15      100.000000 
      24      16      100.000000 
      24      17      100.000000 
      24      18      100.000000 
      24      19      100.000000 
      24      20      100.000000 
      24      21      100.000000 
      24      22      100.000000 
      24      23      100.000000 
      24      24      100.000000 
      24      25      100.000000 
      24      26        0.000000 
      24      27      100.000000 
      24      28      100.000000 
      24      29        0.000000 
      24      30      100.000000 
      24      31        0.000000 
         
      25       0      100.000000 
      25       1      100.000000 
      25       2      100.000000 
      25       3      100.000000 
      25       4      100.000000 
      25       5      100.000000 
      25       6      100.000000 
      25       7      100.000000 
      25       8      100.000000 
      25       9      100.000000 
      25      10      100.000000 
      25      11      100.000000 
      25      12        0.000000 
      25      13        0.000000 
      25      14      100.000000 
      25      15      100.000000 
      25      16      100.000000 
      25      17      100.000000 
      25      18      100.000000 
      25      19      100.000000 
      25      20      100.000000 
      25      21      100.000000 
      25      22      100.000000 
      25      23      100.000000 
      25      24      100.000000 
      25      25      100.000000 
      25      26      100.000000 
      25      27      100.000000 
      25      28        0.000000 
      25      29      100.000000 
      25      30      100.000000 
      25      31      100.000000 
         
      26       0      100.000000 
      26       1      100.000000 
      26       2      100.000000 
      26       3      100.000000 
      26       4      100.000000 
      26       5      100.000000 
      26       6      100.000000 
      26       7      100.000000 
      26       8        0.000000 
      26       9        0.000000 
      26      10      100.000000 
      26      11      100.000000 
      26      12      100.000000 
      26      13      100.000000 
      26      14      100.000000 
      26      15      100.000000 
      26      16      100.000000 
      26      17        0.000000 
      26      18      100.000000 
      26      19      100.000000 
      26      20      100.000000 
      26      21      100.000000 
      26      22      100.000000 
      26      23        0.000000 
      26      24      100.000000 
      26      25      100.000000 
      26      26        0.000000 
      26      27      100.000000 
      26      28      100.000000 
      26      29      100.000000 
      26      30      100.000000 
      26      31      100.000000 
         
      27       0      100.000000 
      27       1      100.000000 
      27       2      100.000000 
      27       3      100.000000 
      27       4      100.000000 
      27       5      100.000000 
      27       6      100.000000 
      27       7      100.000000 
      27       8      100.000000 
      27       9      100.000000 
      27      10        0.000000 
      27      11        0.000000 
      27      12      100.000000 
      27      13      100.000000 
      27      14      100.000000 
      27      15        0.000000 
      27      16      100.000000 
      27      17      100.000000 
      27      18      100.000000 
      27      19      100.000000 
      27      20      100.000000 
      27      21      100.000000 
      27      22      100.000000 
      27      23      100.000000 
      27      24      100.000000 
      27      25      100.000000 
      27      26      100.000000 
      27      27      100.000000 
      27      28      100.000000 
      27      29      100.000000 
      27      30      100.000000 
      27      31      100.000000 
         
      28       0      100.000000 
      28       1      100.000000 
      28       2      100.000000 
      28       3      100.000000 
      28       4      100.000000 
      28       5      100.000000 
      28       6      100.000000 
      28       7      100.000000 
      28       8      100.000000 
      28       9        0.000000 
      28      10      100.000000 
      28      11      100.000000 
      28      12      100.000000 
      28      13      100.000000 
      28      14      100.000000 
      28      15      100.000000 
      28      16        0.000000 
      28      17      100.000000 
      28      18      100.000000 
      28      19      100.000000 
      28      20      100.000000 
      28      21      100.000000 
      28      22      100.000000 
      28      23      100.000000 
      28      24      100.000000 
      28      25      100.000000 
      28      26      100.000000 
      28      27      100.000000 
      28      28      100.000000 
      28      29      100.000000 
      28      30      100.000000 
      28      31      100.000000 
         
      29       0      100.000000 
      29       1      100.000000 
      29       2      100.000000 
      29       3      100.000000 
      29       4      100.000000 
      29       5      100.000000 
      29       6      100.000000 
      29       7      100.000000 
      29       8      100.000000 
      29       9      100.000000 
      29      10      100.000000 
      29      11      100.000000 
      29      12      100.000000 
      29      13      100.000000 
      29      14      100.000000 
      29      15      100.000000 
      29      16      100.000000 
      29      17      100.000000 
      29      18      100.000000 
      29      19        0.000000 
      29      20        0.000000 
      29      21      100.000000 
      29      22        0.000000 
      29      23      100.000000 
      29      24        0.000000 
      29      25      100.000000 
      29      26      100.000000 
      29      27      100.000000 
      29      28      100.000000 
      29      29      100.000000 
      29      30      100.000000 
      29      31      100.000000 
         
      30       0      100.000000 
      30       1      100.000000 
      30       2      100.000000 
      30       3      100.000000 
      30       4      100.000000 
      30       5      100.000000 
      30       6      100.000000 
      30       7      100.000000 
      30       8        0.000000 
      30       9      100.000000 
      30      10      100.000000 
      30      11        0.000000 
      30      12      100.000000 
      30      13      100.000000 
      30      14      100.000000 
      30      15      100.000000 
      30      16      100.000000 
      30      17      100.000000 
      30      18      100.000000 
      30      19      100.000000 
      30      20        0.000000 
      30      21        0.000000 
      30      22      100.000000 
      30      23      100.000000 
      30      24        0.000000 
      30      25      100.000000 
      30      26        0.000000 
      30      27      100.000000 
      30      28      100.000000 
      30      29      100.000000 
      30      30      100.000000 
      30      31      100.000000 
         
      31       0      100.000000 
      31       1      100.000000 
      31       2      100.000000 
      31       3      100.000000 
      31       4      100.000000 
      31       5        0.000000 
      31       6      100.000000 
      31       7      100.000000 
      31       8        0.000000 
      31       9      100.000000 
      31      10      100.000000 
      31      11      100.000000 
      31      12      100.000000 
      31      13      100.000000 
      31      14        0.000000 
      31      15      100.000000 
      31      16      100.000000 
      31      17      100.000000 
      31      18      100.000000 
      31      19      100.000000 
      31      20      100.000000 
      31      21      100.000000 
      31      22      100.000000 
      31      23      100.000000 
      31      24      100.000000 
      31      25      100.000000 
      31      26      100.000000 
      31      27      100.000000 
      31      28      100.000000 
      31      29      100.000000 
      31      30      100.000000 
      31      31      100.000000 
         
